symbol,industry_name,industry_code,updated_at,source
600481.SH,通用设备制造业,C34,2026-03-18T23:31:40.000838,cninfo_industry_change
600482.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:40.002345,cninfo_industry_change
600469.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:40.005649,cninfo_industry_change
600468.SH,电气机械和器材制造业,C38,2026-03-18T23:31:40.007649,cninfo_industry_change
600483.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:40.011223,cninfo_industry_change
600488.SH,医药制造业,C27,2026-03-18T23:31:40.020687,cninfo_industry_change
600487.SH,电气机械和器材制造业,C38,2026-03-18T23:31:40.022688,cninfo_industry_change
600490.SH,基本金属,Z02020401,2026-03-18T23:31:40.034641,cninfo_industry_change
600491.SH,土木工程建筑业,E48,2026-03-18T23:31:40.051493,cninfo_industry_change
600493.SH,纺织业,C17,2026-03-18T23:31:40.071868,cninfo_industry_change
600489.SH,有色金属矿采选业,B09,2026-03-18T23:31:40.095136,cninfo_industry_change
600496.SH,金属制品业,C33,2026-03-18T23:31:40.295664,cninfo_industry_change
600505.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:40.405968,cninfo_industry_change
600499.SH,专用设备制造业,C35,2026-03-18T23:31:40.424138,cninfo_industry_change
600503.SH,房地产业,K70,2026-03-18T23:31:40.424648,cninfo_industry_change
600511.SH,批发业,F51,2026-03-18T23:31:40.428304,cninfo_industry_change
600522.SH,电气机械和器材制造业,C38,2026-03-18T23:31:40.434135,cninfo_industry_change
600510.SH,房地产业,K70,2026-03-18T23:31:40.446061,cninfo_industry_change
600518.SH,医药制造业,C27,2026-03-18T23:31:40.449390,cninfo_industry_change
600498.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:40.448881,cninfo_industry_change
600439.SH,皮革、毛皮、羽毛及其制品和制鞋业,C19,2026-03-18T23:31:40.459337,cninfo_industry_change
600516.SH,非金属矿物制品业,C30,2026-03-18T23:31:40.460338,cninfo_industry_change
600497.SH,有色金属冶炼和压延加工业,C32,2026-03-18T23:31:40.463944,cninfo_industry_change
600508.SH,煤炭开采和洗选业,B06,2026-03-18T23:31:40.465942,cninfo_industry_change
600525.SH,电气机械和器材制造业,C38,2026-03-18T23:31:40.471536,cninfo_industry_change
600506.SH,石油、煤炭及其他燃料加工业,C25,2026-03-18T23:31:40.479802,cninfo_industry_change
600501.SH,航天航空,Z03010101,2026-03-18T23:31:40.482800,cninfo_industry_change
600526.SH,专用设备制造业,C35,2026-03-18T23:31:40.489196,cninfo_industry_change
600500.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:40.494593,cninfo_industry_change
600509.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:40.495593,cninfo_industry_change
600507.SH,黑色金属冶炼和压延加工业,C31,2026-03-18T23:31:40.496593,cninfo_industry_change
600523.SH,汽车制造业,C36,2026-03-18T23:31:40.498690,cninfo_industry_change
600515.SH,房地产开发,60101010,2026-03-18T23:31:40.504847,cninfo_industry_change
600512.SH,土木工程建筑业,E48,2026-03-18T23:31:40.509260,cninfo_industry_change
600513.SH,医药制造业,C27,2026-03-18T23:31:40.515495,cninfo_industry_change
600520.SH,专用设备制造业,C35,2026-03-18T23:31:40.518016,cninfo_industry_change
600517.SH,其他金融业,J69,2026-03-18T23:31:40.520203,cninfo_industry_change
600528.SH,专用设备制造业,C35,2026-03-18T23:31:40.526588,cninfo_industry_change
600502.SH,土木工程建筑业,E48,2026-03-18T23:31:40.534117,cninfo_industry_change
600519.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:40.537111,cninfo_industry_change
600527.SH,化学纤维制造业,C28,2026-03-18T23:31:40.539111,cninfo_industry_change
600529.SH,非金属矿物制品业,C30,2026-03-18T23:31:40.556211,cninfo_industry_change
600495.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:40.752715,cninfo_industry_change
600546.SH,煤炭开采和洗选业,B06,2026-03-18T23:31:40.819968,cninfo_industry_change
600536.SH,软件和信息技术服务业,I65,2026-03-18T23:31:40.828142,cninfo_industry_change
600531.SH,铜,15201010,2026-03-18T23:31:40.837040,cninfo_industry_change
600560.SH,专用设备制造业,C35,2026-03-18T23:31:40.891580,cninfo_industry_change
600562.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:40.905784,cninfo_industry_change
600537.SH,电气机械和器材制造业,C38,2026-03-18T23:31:40.907290,cninfo_industry_change
600566.SH,医药制造业,C27,2026-03-18T23:31:40.909084,cninfo_industry_change
600556.SH,互联网和相关服务,I64,2026-03-18T23:31:40.931312,cninfo_industry_change
600547.SH,有色金属矿采选业,B09,2026-03-18T23:31:40.943870,cninfo_industry_change
600535.SH,医药制造业,C27,2026-03-18T23:31:40.948870,cninfo_industry_change
600540.SH,农业,A01,2026-03-18T23:31:40.953869,cninfo_industry_change
600548.SH,道路运输业,G54,2026-03-18T23:31:40.959690,cninfo_industry_change
600569.SH,黑色金属冶炼和压延加工业,C31,2026-03-18T23:31:40.966045,cninfo_industry_change
600539.SH,零售业,F52,2026-03-18T23:31:40.969318,cninfo_industry_change
600549.SH,稀有金属,Z02020403,2026-03-18T23:31:40.971634,cninfo_industry_change
600559.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:40.980417,cninfo_industry_change
600557.SH,医药制造业,C27,2026-03-18T23:31:40.984416,cninfo_industry_change
600552.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:40.988414,cninfo_industry_change
600543.SH,非金属材料与制品,Z02020501,2026-03-18T23:31:40.993409,cninfo_industry_change
600551.SH,新闻和出版业,R86,2026-03-18T23:31:40.997409,cninfo_industry_change
600550.SH,电气机械和器材制造业,C38,2026-03-18T23:31:40.999409,cninfo_industry_change
600533.SH,房地产业,K70,2026-03-18T23:31:41.001013,cninfo_industry_change
600558.SH,金属制品业,C33,2026-03-18T23:31:40.971111,cninfo_industry_change
600568.SH,卫生,Q84,2026-03-18T23:31:41.006521,cninfo_industry_change
600545.SH,专用设备制造业,C35,2026-03-18T23:31:41.009520,cninfo_industry_change
600561.SH,道路运输业,G54,2026-03-18T23:31:41.014140,cninfo_industry_change
600563.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:41.021832,cninfo_industry_change
600570.SH,软件和信息技术服务业,I65,2026-03-18T23:31:41.026556,cninfo_industry_change
600538.SH,体外诊断,35101030,2026-03-18T23:31:41.028556,cninfo_industry_change
600530.SH,食品制造业,C14,2026-03-18T23:31:41.030467,cninfo_industry_change
600567.SH,造纸和纸制品业,C22,2026-03-18T23:31:41.034916,cninfo_industry_change
600521.SH,医药制造业,C27,2026-03-18T23:31:41.168325,cninfo_industry_change
600571.SH,软件和信息技术服务业,I65,2026-03-18T23:31:41.254989,cninfo_industry_change
600572.SH,医药制造业,C27,2026-03-18T23:31:41.277355,cninfo_industry_change
600578.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:41.327336,cninfo_industry_change
600598.SH,农业,A01,2026-03-18T23:31:41.332872,cninfo_industry_change
600575.SH,火电,55101010,2026-03-18T23:31:41.344581,cninfo_industry_change
600584.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:41.415463,cninfo_industry_change
600601.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:41.422770,cninfo_industry_change
600583.SH,开采专业及辅助性活动,B11,2026-03-18T23:31:41.428482,cninfo_industry_change
600576.SH,景点,25401010,2026-03-18T23:31:41.432925,cninfo_industry_change
600580.SH,电气机械和器材制造业,C38,2026-03-18T23:31:41.435924,cninfo_industry_change
600600.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:41.439924,cninfo_industry_change
600594.SH,药品制剂,35202020,2026-03-18T23:31:41.445363,cninfo_industry_change
600593.SH,公共设施管理业,N78,2026-03-18T23:31:41.447363,cninfo_industry_change
600573.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:41.449662,cninfo_industry_change
600602.SH,软件和信息技术服务业,I65,2026-03-18T23:31:41.451652,cninfo_industry_change
600586.SH,非金属矿物制品业,C30,2026-03-18T23:31:41.457664,cninfo_industry_change
600599.SH,批发业,F51,2026-03-18T23:31:41.460660,cninfo_industry_change
600597.SH,食品制造业,C14,2026-03-18T23:31:41.463588,cninfo_industry_change
600592.SH,通用设备制造业,C34,2026-03-18T23:31:41.465588,cninfo_industry_change
600589.SH,数据中心,50202010,2026-03-18T23:31:41.471087,cninfo_industry_change
600582.SH,专用设备制造业,C35,2026-03-18T23:31:41.476232,cninfo_industry_change
600587.SH,专用设备制造业,C35,2026-03-18T23:31:41.478231,cninfo_industry_change
600577.SH,电气机械和器材制造业,C38,2026-03-18T23:31:41.480231,cninfo_industry_change
600585.SH,非金属矿物制品业,C30,2026-03-18T23:31:41.482231,cninfo_industry_change
600579.SH,专用设备制造业,C35,2026-03-18T23:31:41.484137,cninfo_industry_change
600581.SH,黑色金属冶炼和压延加工业,C31,2026-03-18T23:31:41.485643,cninfo_industry_change
600595.SH,有色金属冶炼和压延加工业,C32,2026-03-18T23:31:41.490642,cninfo_industry_change
600603.SH,原材料供应链服务,S420802,2026-03-18T23:31:41.494196,cninfo_industry_change
600590.SH,电气机械和器材制造业,C38,2026-03-18T23:31:41.500652,cninfo_industry_change
600588.SH,软件和信息技术服务业,I65,2026-03-18T23:31:41.505228,cninfo_industry_change
600596.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:41.510615,cninfo_industry_change
600604.SH,房地产业,K70,2026-03-18T23:31:41.512123,cninfo_industry_change
600606.SH,土木工程建筑业,E48,2026-03-18T23:31:41.550674,cninfo_industry_change
600605.SH,房地产业,K70,2026-03-18T23:31:41.571444,cninfo_industry_change
600621.SH,资本市场服务,J67,2026-03-18T23:31:41.823795,cninfo_industry_change
600609.SH,汽车制造业,C36,2026-03-18T23:31:41.832889,cninfo_industry_change
600613.SH,医药制造业,C27,2026-03-18T23:31:41.836890,cninfo_industry_change
600619.SH,通用设备制造业,C34,2026-03-18T23:31:41.847347,cninfo_industry_change
600611.SH,道路运输业,G54,2026-03-18T23:31:41.865383,cninfo_industry_change
600630.SH,纺织服装、服饰业,C18,2026-03-18T23:31:41.932601,cninfo_industry_change
600620.SH,房地产开发,60101010,2026-03-18T23:31:41.937251,cninfo_industry_change
600612.SH,文教、工美、体育和娱乐用品制造业,C24,2026-03-18T23:31:41.943900,cninfo_industry_change
600633.SH,互联网和相关服务,I64,2026-03-18T23:31:41.946900,cninfo_industry_change
600640.SH,互联网和相关服务,I64,2026-03-18T23:31:41.949269,cninfo_industry_change
600645.SH,生物制品,Z06030101,2026-03-18T23:31:41.953713,cninfo_industry_change
600617.SH,燃气生产和供应业,D45,2026-03-18T23:31:41.957607,cninfo_industry_change
600644.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:41.960115,cninfo_industry_change
600623.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:41.962177,cninfo_industry_change
600638.SH,房地产业,K70,2026-03-18T23:31:41.964191,cninfo_industry_change
600615.SH,金属制品业,C33,2026-03-18T23:31:41.968147,cninfo_industry_change
600626.SH,纺织业,C17,2026-03-18T23:31:41.972783,cninfo_industry_change
600637.SH,电信、广播电视和卫星传输服务,I63,2026-03-18T23:31:41.973782,cninfo_industry_change
600643.SH,其他金融业,J69,2026-03-18T23:31:41.976782,cninfo_industry_change
600641.SH,房地产业,K70,2026-03-18T23:31:41.983897,cninfo_industry_change
600616.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:41.986404,cninfo_industry_change
600629.SH,专业技术服务业,M74,2026-03-18T23:31:41.988170,cninfo_industry_change
600608.SH,批发业,F51,2026-03-18T23:31:41.990971,cninfo_industry_change
600636.SH,软件和信息技术服务业,I65,2026-03-18T23:31:41.993896,cninfo_industry_change
600628.SH,药品流通,Z06020401,2026-03-18T23:31:41.999595,cninfo_industry_change
600618.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:42.002103,cninfo_industry_change
600622.SH,商业地产开发和管理,Z11010201,2026-03-18T23:31:42.005032,cninfo_industry_change
600635.SH,燃气生产和供应业,D45,2026-03-18T23:31:42.007033,cninfo_industry_change
600639.SH,房地产业,K70,2026-03-18T23:31:42.011882,cninfo_industry_change
600642.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:42.013881,cninfo_industry_change
600624.SH,医药制造业,C27,2026-03-18T23:31:42.068108,cninfo_industry_change
600610.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:42.070944,cninfo_industry_change
600648.SH,批发业,F51,2026-03-18T23:31:42.250808,cninfo_industry_change
600667.SH,土木工程建筑业,E48,2026-03-18T23:31:42.316830,cninfo_industry_change
600655.SH,零售业,F52,2026-03-18T23:31:42.348035,cninfo_industry_change
600650.SH,道路运输业,G54,2026-03-18T23:31:42.354667,cninfo_industry_change
600679.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:42.356650,cninfo_industry_change
600682.SH,医药制造业,C27,2026-03-18T23:31:42.363651,cninfo_industry_change
600657.SH,房地产业,K70,2026-03-18T23:31:42.374674,cninfo_industry_change
600649.SH,房地产业,K70,2026-03-18T23:31:42.402520,cninfo_industry_change
600665.SH,房地产业,K70,2026-03-18T23:31:42.410660,cninfo_industry_change
600651.SH,汽车内饰与外饰,25101020,2026-03-18T23:31:42.447898,cninfo_industry_change
600688.SH,石油、煤炭及其他燃料加工业,C25,2026-03-18T23:31:42.450490,cninfo_industry_change
600664.SH,医药制造业,C27,2026-03-18T23:31:42.455489,cninfo_industry_change
600653.SH,零售业,F52,2026-03-18T23:31:42.463137,cninfo_industry_change
600660.SH,非金属矿物制品业,C30,2026-03-18T23:31:42.476447,cninfo_industry_change
600666.SH,非金属矿物制品业,C30,2026-03-18T23:31:42.478447,cninfo_industry_change
600662.SH,商务服务业,L72,2026-03-18T23:31:42.482419,cninfo_industry_change
600671.SH,医药制造业,C27,2026-03-18T23:31:42.485418,cninfo_industry_change
600683.SH,房地产业,K70,2026-03-18T23:31:42.489888,cninfo_industry_change
600661.SH,教育,P83,2026-03-18T23:31:42.491395,cninfo_industry_change
600675.SH,房地产业,K70,2026-03-18T23:31:42.496394,cninfo_industry_change
600676.SH,公路运输,Z03030402,2026-03-18T23:31:42.499395,cninfo_industry_change
600674.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:42.501363,cninfo_industry_change
600678.SH,非金属矿物制品业,C30,2026-03-18T23:31:42.503872,cninfo_industry_change
600685.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:42.508792,cninfo_industry_change
600654.SH,商务服务业,L72,2026-03-18T23:31:42.512030,cninfo_industry_change
600681.SH,燃气生产和供应业,D45,2026-03-18T23:31:42.513340,cninfo_industry_change
600673.SH,综合,S91,2026-03-18T23:31:42.517839,cninfo_industry_change
600658.SH,房地产业,K70,2026-03-18T23:31:42.521924,cninfo_industry_change
600686.SH,汽车制造业,C36,2026-03-18T23:31:42.525156,cninfo_industry_change
600663.SH,房地产业,K70,2026-03-18T23:31:42.528157,cninfo_industry_change
600684.SH,房地产租赁,Z11020201,2026-03-18T23:31:42.529158,cninfo_industry_change
600668.SH,非金属矿物制品业,C30,2026-03-18T23:31:42.533157,cninfo_industry_change
600689.SH,批发业,F51,2026-03-18T23:31:42.541156,cninfo_industry_change
600692.SH,房地产业,K70,2026-03-18T23:31:42.792274,cninfo_industry_change
600690.SH,电气机械和器材制造业,C38,2026-03-18T23:31:42.793678,cninfo_industry_change
600718.SH,软件和信息技术服务业,I65,2026-03-18T23:31:42.807800,cninfo_industry_change
600707.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:42.823626,cninfo_industry_change
600721.SH,研究和试验发展,M73,2026-03-18T23:31:42.849486,cninfo_industry_change
600693.SH,零售业,F52,2026-03-18T23:31:42.851810,cninfo_industry_change
600699.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:42.852810,cninfo_industry_change
600710.SH,批发业,F51,2026-03-18T23:31:42.874558,cninfo_industry_change
600696.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:42.877190,cninfo_industry_change
600691.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:42.879146,cninfo_industry_change
600698.SH,汽车制造业,C36,2026-03-18T23:31:42.913635,cninfo_industry_change
600716.SH,房地产业,K70,2026-03-18T23:31:42.926172,cninfo_industry_change
600704.SH,批发业,F51,2026-03-18T23:31:42.928659,cninfo_industry_change
600713.SH,批发业,F51,2026-03-18T23:31:42.936383,cninfo_industry_change
600722.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:42.940557,cninfo_industry_change
600719.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:42.946332,cninfo_industry_change
600694.SH,零售业,F52,2026-03-18T23:31:42.948270,cninfo_industry_change
600714.SH,其他有色金属及合金,15204020,2026-03-18T23:31:42.953570,cninfo_industry_change
600726.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:42.955570,cninfo_industry_change
600708.SH,房地产业,K70,2026-03-18T23:31:42.958060,cninfo_industry_change
600720.SH,专业技术服务业,M74,2026-03-18T23:31:43.006035,cninfo_industry_change
